"Formatted ID","Name","Notes","Feature","Discussion","Plan Estimate","Schedule State","Iteration","Description","Acceptance Criteria","Owner","Project","Creation Date","Accepted Date","Custom Field 3","Affected Customers","Blocked","Blocked Reason","Display Color","Components","Created By","Custom Development","Custom Field 1","Custom Field 2","Custom Field 4","Custom Field 5","Defect Status","Defects","Dependencies","Direct Children Count","DirectPassingTestCaseCount","Due Date","Enabler / Tech Debt","Estimated Value","Expedite","External ID","Flow State","HasParent","Impacted Systems","In Progress Date","ITSM ID","Kanban State","Last Build","Last Run","Last Update Date","Milestones","MOSCOW Priority","Parent","Portfolio Item","Ready","Release","Resolution","Salesforce Case","Tags","Task Estimate Total","Task Status","Test Case Status","Task Remaining Total","Total Direct Test Case Count","Virtual Release ID"
"US5995372","Test Fundamental Assessment - Attribute Listing Screen","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","0","2.0","Accepted","AXP 25.4.18","Test Fundamental Assessment - Attribute Listing Screen","Test Fundamental Assessment - Attribute Listing Screen","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/06/2025 11:14 AM MST","09/29/2025 09:03 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 1 Closed, 0 Blocked","1","0","0","0","","","","False","","Accepted","False","","09/22/2025 03:52 AM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","False","AXP PI 25.4","","","","18.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","6 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","6",""
"US5995344","Test Fundamental Assessment - Questions and Answers functionality","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","0","2.0","Accepted","AXP 25.4.17","Test Fundamental Assessment - Questions and Answers functionality","Test Fundamental Assessment - Questions and Answers functionality","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/06/2025 11:11 AM MST","09/15/2025 07:31 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 2 Closed, 0 Blocked","2","0","0","19","","","","False","","Accepted","False","","09/01/2025 11:25 AM MST","","","E2","10/26/2025 01:34 AM MST","10/26/2025 01:20 AM MST","","","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","False","AXP PI 25.4","","","","18.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","1 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 19 Pass","0.0","20",""
"US5995320","Test Fundamental Assessment Home Screen","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","0","1.0","Accepted","AXP 25.4.16","Test Fundamental Assessment Screen","Test Fundamental Assessment Screen","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/06/2025 11:07 AM MST","09/01/2025 07:44 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","6","","","","False","","Accepted","False","","08/19/2025 01:29 AM MST","","","E2","10/26/2025 01:20 AM MST","10/26/2025 01:20 AM MST","","","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","False","AXP PI 25.4","","","","18.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 6 Pass","0.0","6",""
"US5995374","Test Fundamental assessment - Update Questionnaire to Calculate Score","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","0","2.0","Accepted","AXP 25.4.20 IP","Test Fundamental assessment - Update Questionnaire to Calculate Score","Test Fundamental assessment - Update Questionnaire to Calculate Score","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/06/2025 11:15 AM MST","10/27/2025 03:35 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 3 Closed, 0 Blocked","3","0","0","1","","","","False","","Accepted","False","","10/07/2025 09:32 PM MST","","","E2","10/19/2025 12:21 AM MST","10/27/2025 03:35 AM MST","","","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","False","AXP PI 25.4","","","","18.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5995400","Test Local overrides for multipliers in enterprise-level FA","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","0","1.0","Accepted","AXP 25.4.20 IP","Test Local overrides for multipliers in enterprise-level FA","Test Local overrides for multipliers in enterprise-level FA","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/06/2025 11:19 AM MST","10/27/2025 03:41 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 1 Closed, 0 Blocked","1","0","0","1","","","","False","","Accepted","False","","10/14/2025 09:34 PM MST","","","E2","10/26/2025 12:50 AM MST","10/27/2025 03:41 AM MST","","","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","False","AXP PI 25.4","","","","6.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5995355","Test Assets Rule configuration UI with Centralised Lists","","Feature F778272: CRR - UI Improvements & modification PI 25.4","0","2.0","Accepted","AXP 25.4.18","Test Rule configuration UI with Centralised Lists","Test Rule configuration UI with Centralised Lists","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/06/2025 11:13 AM MST","09/29/2025 09:02 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","09/19/2025 01:36 AM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F778272: CRR - UI Improvements & modification PI 25.4","False","AXP PI 25.4","","","","18.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5995385","Test Score Calculation for risk categories post updating questions in Fundamental Assessment","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","0","2.0","Accepted","AXP 25.4.20 IP","Test Score Calculation for risk categories post updating questions in Fundamental Assessment","Test Score Calculation for risk categories post updating questions in Fundamental Assessment","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/06/2025 11:17 AM MST","10/27/2025 03:33 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 1 Closed, 0 Blocked","1","0","0","1","","","","False","","Accepted","False","","10/06/2025 02:31 AM MST","","","E2","10/19/2025 12:19 AM MST","10/27/2025 03:33 AM MST","","","","Feature F716834: CRR - Fundamental Assessments in E2 - (Build, Deploy)","False","AXP PI 25.4","","","","18.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5901593","US - Local to cloud sql connectivity with dynamic service keys","","Feature F778272: CRR - UI Improvements & modification PI 25.4","0","2.0","Accepted","AXP 25.4.19","US - Local to cloud sql connectivity with dynamic service keys ","US - Local to cloud sql connectivity with dynamic service keys","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","06/25/2025 04:39 AM MST","10/13/2025 08:58 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","10/05/2025 09:06 PM MST","","","E1","10/05/2025 08:25 PM MST","10/16/2025 10:01 AM MST","","","","Feature F778272: CRR - UI Improvements & modification PI 25.4","False","AXP PI 25.4","","","CRR_FT","28.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5978743","View Screen in Approver flow","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","1.0","Accepted","AXP 25.3.15 IP","AS A Compliance Analyst / Manager, I should be able to see a View only screen when I am the First approver after Implementation of a Sandbox so that I am unable to take any action on the UI unless the second approver (a different user) approves my changes and gives his second approval on the Implementation. Figma Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-53444&t=bjSC4BpLAl68YE5g-0 ","GIVEN that the user should not be able to do both approvals on his own during implementation of a SandboxWHEN he goes and accepts the Pending Approval 1 State and clicks on Simulation button againTHEN he should be able to see a view only screen of Pending approval 2 State without any action buttons to Accept/Reject the second stateAND THEN the comment box should be disabled for him with the comment he filled previouslyAND WHEN another different user comes to the same screen, He should be able to see the previous comment made my approver 1 in Non-Editable Text box and HistoryAND the second approver should be able to see the screen with the Accept/Reject button to move the Sandbox from Pending Approval 2 to Production","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/04/2025 04:11 AM MST","08/18/2025 02:19 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","08/05/2025 09:15 PM MST","","","Approver Flow Test Case","08/17/2025 09:43 PM MST","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","34.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5977961","Fetch UserName in History","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","1.0","Accepted","AXP 25.3.15 IP","As a Compliance Analyst / Manager, I should be able to see the User name of the person who makes an action on the Sandbox using the simulation modal so that I am able to explain the changes and modifications made to the status of the sandbox.","GIVEN That the user wants to know the user name of the person making the changesWHEN they go simulation modal and makes a Submit/Cancel/Implement/Rollback/Create new version or any other change that is captured as part of historyTHEN their user name should be captured correctly in the HistoryGIVEN that the user wants to see a default comment when Sandbox testing is completedWHEN they run a simulation and and sandbox testing is finally completed and view results are availableTHEN they should be able to see a default comment in the History - """"Sandbox version {X} testing completed""""  (Note : {X} to be replaced by actual version number) ","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/04/2025 01:22 AM MST","08/18/2025 02:10 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","08/05/2025 02:02 AM MST","","","e1","08/18/2025 01:45 AM MST","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","10.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US6252837","Enhancement to delete functionality in Merge to Production API","CategoriesBefore - Customer - RE1 (XX), RE1 (IN), RE2 (XX)Geography - RE3 (XX)User deletes Customer After - Single CRR - Market (India)Geography - RE3 (XX)(All linked Risk Elements and Risk Rulesets should also be deleted)  ElementsBefore - Customer - RE1 (XX), RE1 (IN), RE2 (XX)Geography - RE3 (XX)User deletes Element RE1(XX) After - Single CRR - Market (India)Customer - RE2 (XX)Geography - RE3 (XX) (All linked Risk Rulesets should also be deleted)","Feature F717285: CRR - UI Improvements & Modification  PI 25.5","0","3.0","In-Progress","AXP 25.5.23","As a compliance analyst/manager, I want to be able to delete risk elements and risk categories which are already existing by making a change into the enterprise sandbox and merging it to production so that the production configuration can always be kept up to date.","Given that a user deletes a risk category on the enterprise sandboxWhen they successfully merge the enterprise sandbox to productionThen the View only screen which shows production configuration should reflect the changes and that category (along with its underlying components) should be removed (Including all risk elements mapped to that category and all rulesets mapped to those risk elements that got impacted because of this change) Given that a user deletes a risk element on the enterprise sandboxWhen they successfully merge the enterprise sandbox to productionThen the View only screen which shows production configuration should reflect the changes and that element (along with its underlying components) should be removed (Including all rulesets mapped to those risk elements that got impacted because of this change)Given that a user deleted a category or element from the enterprise sandboxWhen they are on the simulation modalThen they should be able to see the correct modifications using the modification API to reflect correct changes compared to production(Corresponding categories and elements should be showing up with deleted tag and should keep working as expected) Given that a user deleted a category or element from the enterprise sandboxWhen they have successfully merged changes to productionThen they should be able to use the copy functionality on the updated Single CRR(Corresponding categories and elements should not be copied if they have already been deleted) ","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","11/10/2025 12:02 AM MST","","","","False","","#df1a7b","","Satvik Jain","","","","CRR","","1 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","1","0","0","0","","","","False","","In-Progress","False","","11/26/2025 10:13 AM MST","","","","","11/26/2025 10:13 AM MST","","","","Feature F717285: CRR - UI Improvements & Modification  PI 25.5","False","AXP PI 25.5","","","","35.0","0 Defined, 1 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","35.0","0",""
"US5939378","Copy Functionality for CRR configuration updates","Acceptance Criteria to be refined","Feature F717289: CRR - Approval Process for CRR configuration Changes","0","5.0","Accepted","AXP 25.3.14","COPY FUNCTIONALITY Copy functionality is triggered (By default)  when user creates a new sandbox using the Add New Sandbox button in the Risk Assessment ScreenWhen we create an """"Enterprise Sandbox"""", then All Enterprise Rules + All Market Specific Rule will be copiedOn the UI, user will be able to see only All the Enterprise Rules but will not see the Market specific rules (they will exist in Backend)When we create a Market Level Sandbox, then All Enterprise Rules + Local Market Specific rules will be copiedOn the UI, user will be able to see the Unlocalized Enterprise rules and the Localized Market Specific Rules   ","COPY FUNCTIONALITY Copy functionality is triggered when user creates a new sandbox using the Add New Sandbox button in the Risk Assessment ScreenIf Copy functionality is Used to create an Enterprise Sandbox, then All Enterprise Rules + All Market Specific Rule will be copiedOn the UI, user will be able to see only All the Enterprise Rules but will not see the Market specific rules (they will exist in Backend)If Copy functionality is Used to create a Market Level Sandbox, then All Enterprise Rules + Local Market Specific rules will be copiedOn the UI, user will be able to see the Unlocalized Enterprise rules and the Localized Market Specific Rules ","Tahcin Ahmed","E_SLPM_ST15_CRR Rule Configuration","07/16/2025 11:25 PM MST","08/04/2025 09:55 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","07/23/2025 09:51 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717289: CRR - Approval Process for CRR configuration Changes","False","AXP PI 25.3","","","","75.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","1 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","1",""
"US6285818","CRR UI Test automation scripts maintenance","","Feature F717285: CRR - UI Improvements & Modification  PI 25.5","0","3.0","In-Progress","AXP 25.5.23","CRR UI Test automation scripts maintenance","CRR UI Test automation scripts maintenance","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","11/24/2025 11:30 PM MST","","","","False","","#df1a7b","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","In-Progress","False","","11/25/2025 08:19 PM MST","","","","","11/25/2025 08:19 PM MST","","","","Feature F717285: CRR - UI Improvements & Modification  PI 25.5","False","AXP PI 25.5","","","","18.0","0 Defined, 1 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","18.0","0",""
"US5977975","Connection Pooling for Database","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","2.0","Accepted","AXP 25.3.15 IP","Connection Pooling for Database","Connection Pooling for Database","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/04/2025 01:29 AM MST","08/18/2025 07:35 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","08/06/2025 09:30 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","20.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5977981","Defects fixing","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","3.0","Accepted","AXP 25.3.15 IP","Defects fixing","Defects fixing","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/04/2025 01:30 AM MST","08/18/2025 07:35 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 2 Closed, 0 Blocked","2","0","0","1","","","","False","","Accepted","False","","08/06/2025 09:31 PM MST","","","Resolving Defects","08/17/2025 09:44 PM MST","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","66.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5977977","Hydra Service Connectivity with GCS","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","2.0","Accepted","AXP 25.3.15 IP","Hydra Service Connectivity with GCS","Hydra Service Connectivity with GCS","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/04/2025 01:30 AM MST","08/18/2025 02:20 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","08/10/2025 09:00 PM MST","","","E1","08/13/2025 10:04 PM MST","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","26.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US6285864","Test FA for implement functionality for merge to production","","Feature F717285: CRR - UI Improvements & Modification  PI 25.5","0","3.0","In-Progress","AXP 25.5.23","Test FA for implement functionality for merge to production","Test FA for implement functionality for merge to production","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","11/24/2025 11:37 PM MST","","","","False","","#df1a7b","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","In-Progress","False","","11/25/2025 09:19 PM MST","","","","","11/25/2025 09:19 PM MST","","","","Feature F717285: CRR - UI Improvements & Modification  PI 25.5","False","AXP PI 25.5","","","","18.0","0 Defined, 1 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","18.0","0",""
"US6289157","Test Refresh functionality - Identification of stale sandboxes and indication on UI","","Feature F717285: CRR - UI Improvements & Modification  PI 25.5","0","3.0","Defined","AXP 25.5.23","Test Refresh functionality - Identification of stale sandboxes and indication on UI","Test Refresh functionality - Identification of stale sandboxes and indication on UI","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","11/25/2025 11:38 AM MST","","","","False","","#df1a7b","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Defined","False","","","","","","","11/25/2025 08:08 PM MST","","","","Feature F717285: CRR - UI Improvements & Modification  PI 25.5","False","AXP PI 25.5","","","","18.0","1 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","18.0","0",""
"US5977978","Work on Backend and Frontend Vulnerabilities","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","1.0","Accepted","AXP 25.3.15 IP","Work on Backend and Frontend Vulnerabilities","Work on Backend and Frontend Vulnerabilities","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/04/2025 01:30 AM MST","08/18/2025 02:09 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","08/06/2025 09:42 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","18.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5978739","Work on backend coverage","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","2.0","Accepted","AXP 25.3.15 IP","Work on backend coverage","Work on backend coverage","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","08/04/2025 04:10 AM MST","08/18/2025 02:10 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","08/05/2025 02:02 AM MST","","","e1","08/18/2025 01:50 AM MST","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","20.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5901586","Integration of Risk Threshold with CRR for merging to production","","Feature F774976: CRR - Risk Threshold simulation & merge to production in E1","0","2.0","Accepted","AXP 25.4.19","AS A Compliance Analyst/ManagerI WANT TO Merge the changes of Risk Threshold to Production (Remapping of scores is not being done in phase 1)SO THAT the Risk thresholds in Production can be updated for Future risk scoring of Sandboxes and CRR (Change Cancel button to save button and Add Implement button in place of Save button and Implement button is only enabled after user has saved)Figma Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-45829&t=WfcRGphuU8RTOQXl-0 Approval Process - When user clicks on save, they see a confirmation message - """"Risk threshold was edited successfully""""And risk thresholds should be saved with status Sandbox (if not present, created with status sandbox)AND WHEN user clicks on Implement, User should be asked a confirmation, """"Are you sure you want to Implement the Risk Threshold? Changes will be merged to Production.""""If use clicks Implement, risk threshold implementation API should be run, and the status of the risk thresholds should be changed to Production and should be visible in CRR view only mode.If they click Cancel redirect back to Risk Threshold editing modal. https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-46205&t=2UbZBlOe1aR89wIa-0  ","GIVEN that the user clicks on the """"Risk threshold"""" button (Update name to Risk Threshold, remove pencil icon)WHEN they update the risk thresholds and click on saveTHEN they see a confirmation message - """"Risk threshold was edited successfully""""AND THEN risk thresholds should be saved with status Sandbox (if not present, created with status sandbox)AND WHEN user clicks on Implement, User should be asked a confirmation, """"Are you sure you want to Implement the Risk Threshold? Changes will be merged to Production."""" AND WHEN user click Implement, risk threshold implementation API should be run, and the status of the risk thresholds should be changed to Production and should be visible in CRR view only mode.AND WHEN they click Cancel, redirect back to Risk Threshold editing modal.AND WHEN they click x, close the modal AND WHEN they click save and closes the modal without implementing, save the changes in the backend table with flag = """"not updated to production""""AND WHEN the user re-opens the modal, only the implement button will be enabled and there will be a warning message (yellow) - """"Your previous saved changes are not implemented to production""""","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","06/25/2025 04:31 AM MST","10/13/2025 08:02 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","09/30/2025 08:27 AM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F774976: CRR - Risk Threshold simulation & merge to production in E1","False","AXP PI 25.4","","","CRR_FT","20.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5945006","Tech Architecture for CRR","ADR for capturing the decision of not going with Lumi preprod environment for CRR sandbox executionhttps://github.aexp.com/amex-eng/financial-crimes-modernisation-adr/pull/238FA Data Modelhttps://drive.aexp.com/:x:/g/personal/ruchi_dubey_aexp_com/EQ5vbj_vymZOru9GbPKofzoBnoqvqAgjHI8QI5CIVU6MSw?e=6wYI4h Lumi PreProd environment (for testing needs) procurement is in progress. Audit Log Documentationhttps://enterprise-confluence.aexp.com/confluence/spaces/ARMC/pages/1586661637/CRR+Audit+History  ","Feature F778272: CRR - UI Improvements & modification PI 25.4","0","3.0","Accepted","AXP 25.4.16","Tech Architecture for CRR","Tech Architecture for CRR","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","07/21/2025 03:19 AM MST","09/01/2025 02:57 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","08/22/2025 06:41 AM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F778272: CRR - UI Improvements & modification PI 25.4","False","AXP PI 25.4","","","","54.0","0 Defined, 0 In-Progress, 5 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US6089145","Consistency in UI across different web browsers and devices","","Feature F717285: CRR - UI Improvements & Modification  PI 25.5","1","3.0","Defined","AXP 25.5.25","As a compliance analyst/manager, I should be able to get a consistent and same UI across different browsers and devices including windows, macbook, Safari, Edge, Google Chrome ","1. Make UI consistent across devices and web browsers including windows, macbook, Safari, Edge, Google Chrome2. Fix Vertical layout shift in background structure when navigating across screens3. Improve modal sizes and fonts in Texts to match Figma designs  ","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","09/11/2025 11:37 AM MST","","","","False","","#df1a7b","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 1 Closed, 0 Blocked","1","0","0","0","","","","False","","Defined","False","","","","","","","11/24/2025 06:38 AM MST","","","","Feature F717285: CRR - UI Improvements & Modification  PI 25.5","False","AXP PI 25.5","","","","30.0","1 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","30.0","0",""
